gyro_x,gyro_y,gyro_z
1.994998878564453824e-04,-2.435113370934041547e-04,7.233572562042324915e-05
1.830677720103654395e-04,2.017115031724098597e-04,-8.555168021652497651e-04
2.367785956443552793e-04,-6.699108299802002510e-04,-7.378875894009185926e-04
1.992442603282046907e-04,1.670793441189207949e-04,-5.071410351000671824e-04
3.308231410045143258e-04,-1.290687450216271596e-04,-2.287613557077903853e-04
1.449329601959888688e-04,2.073652026413547774e-04,-8.651347560396204972e-06
-1.021842939500207637e-05,1.305620288776357439e-04,-3.957911912474842042e-04
3.123063550336361449e-05,-1.590834810038774022e-04,3.916479917109807639e-04
4.846232648729303363e-04,1.884929247585900543e-04,1.305791029171236059e-04
-3.083921649655245825e-04,1.767453768146917431e-04,8.890392350198731748e-06
7.018662925605223491e-05,-7.037616721694470620e-06,-1.665365079040313659e-04
3.091005089625353981e-04,5.353571452012387591e-05,-3.040525105395258253e-04
5.609305327551229606e-04,-1.092201617115314552e-04,-1.333348351956293795e-04
1.815392223821883047e-05,-5.238836236999415722e-04,-3.151789342837188544e-04
-2.371564608619173989e-04,-3.560111168236523046e-04,2.250520433370839616e-05
-1.619083969478082505e-04,1.750688408255772531e-04,3.175050088932201888e-04
2.666518030768512404e-04,2.071516216429235345e-04,-2.514552364810692482e-04
-6.256682397443260970e-06,6.111976968026545942e-04,-2.761203517663728449e-04
-1.718898549362202547e-04,-1.719962245750097636e-04,-1.535947761079052174e-04
3.169847749682439550e-04,1.363033776859214638e-04,1.176652358161247983e-04
-6.292510988261183465e-04,7.415105454837763333e-04,4.981164898486401113e-04
9.066742422690583303e-05,3.604717481290036917e-04,-6.182833591947523542e-04
-6.078399342511434534e-04,-8.468924981821805783e-07,3.641785241576112986e-04
-3.861271525841940299e-04,2.575860809510695476e-04,9.238394726058231040e-05
-2.084885331973773909e-04,2.491671686369591686e-04,-1.095173097930787244e-04
-2.962224822411556563e-04,5.592399282907633802e-04,-2.638607849568617558e-04
-2.147344647447667668e-04,-2.143082125922414136e-04,6.146643508714531032e-04
2.098476271727430593e-04,2.391217577408506051e-04,2.170119289525097842e-05
-2.390127029032739240e-04,-1.192825462055521020e-04,5.547434830867621055e-05
7.206434490376908519e-05,-9.826808749848732559e-05,-4.283820407049190827e-04
-9.733996465127353105e-05,4.739559854500240165e-04,3.732771925557067149e-04
4.047826789301089251e-04,6.929437656134257754e-05,4.826159001410102183e-04
1.078457856107742753e-03,2.286818392510167196e-04,-1.268415986778458917e-04
1.676178212736275871e-04,5.078297570013699336e-05,1.754635507967580062e-05
2.827917431907886513e-04,-4.276576239338293004e-05,-2.019911986021857202e-04
-5.288331380793069234e-04,3.926889917037546841e-04,5.283961462951109953e-04
-1.205695376942541019e-04,-1.278037397307460953e-04,8.965274108523925162e-05
1.194883132084434798e-04,1.758615016689004068e-04,8.977454865674145649e-05
1.810545786405625942e-04,-1.686022877921152625e-04,1.876434905351245428e-04
4.543480036015161471e-04,-1.310761128196273789e-05,4.975604987023967476e-05
-3.819848541291498748e-04,1.193986113351494250e-04,3.665382835720684619e-04
-5.265508050412546657e-04,-1.023911632425126363e-04,1.824511903426397671e-04
-1.193972286592094890e-05,1.974265103738440206e-04,5.866256916736586170e-05
2.890503008738314430e-04,1.156888916404379098e-04,5.159074391797240739e-04
-2.359251947206569182e-06,1.908832470486710527e-04,1.750280583671348883e-04
-1.025707933286712720e-04,-7.114019867316353249e-05,-1.669969469658456483e-04
-4.490614292226322111e-04,1.773501878646800852e-04,-7.211974011168056507e-05
4.523458824899668107e-05,-1.238528504020623006e-03,1.242623676382393608e-04
2.424775811780683200e-04,-1.896741683274499608e-04,-4.213735924710929168e-04
-2.061206319638574775e-04,2.319259230715938109e-04,-3.914813662567583215e-04
3.626766336207961120e-04,-3.749121535926135942e-04,7.352042703336750858e-04
-2.481375000010476719e-05,-3.086219503678915054e-04,-1.040756764245419371e-05
-1.668631668134437529e-05,3.318643680735033094e-05,2.119307653151339236e-04
-4.376523984095100983e-04,1.174745152814788020e-04,-1.622154839522101794e-04
-2.547346708688274001e-04,3.911442413190817499e-04,-1.307670250322694736e-04
1.512402565200216366e-04,-1.222065398351272856e-04,1.508541940243392546e-04
2.756153617842463968e-05,-3.585523806504089172e-04,-1.438615755044326129e-04
-2.577412887445796491e-04,-3.155398257111378127e-05,9.727175370752744491e-05
3.905102464534708582e-04,1.547061256038253336e-04,-4.345174765192865818e-04
1.029998429382695673e-05,-6.831845502393521829e-06,1.585407904966259043e-04
-3.448906309574731040e-04,3.630047139227233978e-04,4.585796090399302792e-04
6.753860223546485561e-04,2.540441495225624451e-04,1.773136974781572490e-04
9.628108486721050367e-05,-3.513420632310313472e-06,-2.753944925734271823e-04
-1.389994660569563757e-04,1.524274745661993355e-04,-2.658279640613617212e-04
2.370497550994030622e-04,1.879527273289077801e-05,-4.595052836632376194e-05
-6.864290927776913831e-05,1.058362230408797187e-04,2.381232685905356871e-04
1.572935004221248537e-05,1.317648383236771947e-04,2.247652005179292807e-04
-1.569967264971492359e-04,6.498326602764902026e-04,-2.964756015442136208e-04
5.666072356405596412e-05,9.850099505258501018e-04,-8.499564333849508836e-05
-1.201046392262185075e-04,-5.308012777594695204e-04,1.369635778812518939e-04
4.565758500306452356e-04,3.078368343410131333e-04,-2.882983521234748383e-04
2.986412548206633113e-04,-4.558421618286458382e-04,-5.083444778675953041e-04
2.938426387699412346e-05,5.045138141401597336e-05,-9.433947883846845493e-06
1.985719963931789904e-04,-2.025191472932254852e-04,2.428436973949297747e-04
-1.473685503498566322e-04,-2.702892548070447132e-04,2.962115135484470167e-06
-3.707471658795985292e-05,-8.273601931235956134e-05,2.259477190543795935e-04
-5.885297078536086976e-04,-4.206175593804188043e-04,-2.980047825835964383e-04
-3.302495779968756375e-04,-2.040924848909378777e-04,-4.616213389066553476e-04
-1.176656802660238152e-04,-5.322839215414636757e-05,1.090224603765128865e-04
2.980300549625811081e-05,4.536069556446217657e-04,-6.930496780770410746e-04
-7.337337522343471627e-04,3.376870462607671161e-04,4.386371553229369345e-04
4.710074399154401067e-05,4.395540386527623872e-05,-4.612028132918358074e-04
-9.140999737612402385e-05,-1.375259000614869524e-04,-2.706945885639291819e-04
-1.264675092013272798e-05,1.088826889299521406e-04,1.994065128234566951e-04
-5.840490276035535623e-04,2.789244973443834565e-06,1.394843505757015743e-04
6.032695274722500758e-06,-2.719415753327746304e-04,-1.372534810215180227e-04
-5.222829566267126302e-04,5.522306010588892006e-04,-2.217390774108846812e-04
1.398141706976266557e-06,3.960990474053674090e-04,6.155023749170151614e-04
3.080474386784878360e-04,1.343279917732304659e-04,-4.653866892462472406e-04
-2.495471016097606186e-04,-1.991550546083861858e-04,-4.018754265737227937e-04
2.304375215292174658e-04,3.114374498819384176e-04,-4.441589206649181076e-04
-1.388468029393119139e-04,-7.028658211211512167e-04,-4.814962185159659953e-04
-5.673684560993798960e-04,-2.472316250958474172e-04,-1.185455778809744478e-04
1.833133683238963169e-05,-5.863206214172067381e-05,-5.016326607421671543e-04
7.175590926755281594e-04,-4.204727241175519126e-04,-1.184434973650349984e-04
4.608758225206298072e-04,-1.864886981021944405e-05,-5.229615637082266457e-04
3.687232477762179459e-04,-3.521704790246427174e-04,1.874022783110455208e-04
-6.547330119875039063e-05,5.217883030148511925e-04,-1.433638594285238199e-04
-4.388964234308760084e-04,4.025387688899798163e-04,-9.337962755223695429e-04
-3.905120992002557344e-04,2.293996223339475355e-04,2.748969014178962711e-05
-2.980334184410284742e-04,-4.961619912633737474e-04,2.963313274772838351e-04
1.994795065824749350e-04,-2.601738240630380671e-04,-1.776190265148041409e-04
1.472740227146170523e-04,-1.301825494062392341e-04,6.867130659920115342e-05
4.255230880783117593e-05,9.826126930742610447e-05,-7.007083250117427525e-04
-1.878837831555138721e-04,8.449443788429289307e-05,-1.611480491144649189e-04
-4.911437527939905385e-04,4.003220017636959535e-04,-1.442358400747032051e-04
-4.640205495026048692e-04,5.095596362794352048e-04,4.349984085165278683e-04
1.336508232861513795e-04,5.256111978506703829e-05,-2.952261670456134482e-04
2.941939734016640082e-04,8.057634132766405664e-07,3.949666018049759284e-04
-1.046891808421907856e-03,5.056230011421570820e-04,1.658916636531652836e-06
-5.007661313999569241e-04,2.650847346884698495e-04,-2.935282941265389330e-05
-4.829460849405098062e-04,-5.076170960580980555e-05,-1.808695715267334702e-04
-1.764047514689735959e-04,-4.376336402838778812e-04,-2.069582323334438854e-04
-1.969318712238211022e-04,2.039922239101902288e-04,-2.726983751514942171e-04
-4.528850928941034184e-04,5.040292943257781814e-04,-3.450407813643667802e-04
-3.995929000988458183e-04,-1.195753532187176002e-04,-3.476612167905666494e-04
-3.642007318155033951e-04,3.912410372206709527e-05,4.364182314246657212e-04
-3.061079267652596613e-06,3.168241063849807954e-04,-3.062342455746801207e-04
-1.046488808612971706e-04,-4.984439133953172786e-04,-1.660248219913245565e-04
-7.670319441862598797e-05,2.971787326487012487e-04,-5.558039365992554050e-04
1.743189899959321498e-04,-1.065301485660777867e-04,-7.911716129388885735e-05
-1.168618044583550072e-05,2.448790479890204023e-04,8.859281425495548618e-04
3.948763941937282829e-04,-1.598303906630425982e-04,-6.128771530338723112e-04
1.516620511213312070e-04,-2.110708635944046229e-06,5.172186816961482002e-05
6.654796533399420051e-04,1.142663177142047375e-04,1.938917449299119356e-04
1.031975031004122635e-04,1.339395151831892605e-04,6.718190682932091002e-05
4.761010194843147430e-05,1.994277867208567138e-04,2.797832252415159509e-04
-1.663272529625347304e-04,-4.227374670438556448e-04,5.129686776153629486e-04
-1.212144007932652162e-04,3.929008141908908237e-04,3.669483425925537429e-04
-1.117738638649218996e-04,2.517353866443473452e-04,1.062724396178873966e-04
5.833734693145324265e-04,-1.824277385142703879e-04,-3.732181037985810349e-04
-2.438122155946006195e-04,5.989516817188979313e-04,-3.594612196508422666e-04
-3.514250998114852934e-04,2.044248729495745578e-04,2.378367506375189439e-04
3.657722691725484479e-04,1.218081298773566958e-04,5.889425762338698785e-05
-3.217809647204053665e-05,6.363030396470288066e-05,-6.501697429048473149e-05
2.499796925331120739e-04,-1.675741392559306040e-04,-5.335618987259240945e-06
-7.965669108188911372e-05,1.305781299226033111e-04,-5.790629257297051386e-05
4.384553528441192407e-04,-6.272791224883174583e-04,3.996007703044777656e-04
4.736414869815956880e-04,1.194250953830123635e-04,-3.966496928668326503e-04
-5.479713955652785735e-05,-3.107302467358436719e-04,9.680382473890778415e-05
3.122326809526632498e-04,-4.860246317537239265e-04,2.024207153754758201e-04
2.903137520758136236e-04,-1.737156586771453645e-04,-1.560818300354092187e-04
-3.505604228249702180e-04,4.782909904650952792e-04,-8.794728840732145904e-06
-7.144149301376216221e-05,-2.992722125736673380e-05,-2.650900784983256626e-05
7.917005072418699255e-04,7.421374439613874279e-04,4.013526308054292694e-04
6.122198000492939593e-05,-1.566233883186153827e-05,4.621354954109724105e-04
6.526802318851125575e-04,-1.376548707786423554e-04,5.359421461440542957e-04
1.283668141026338681e-04,-1.628264372358269267e-05,3.659564119188462726e-04
-2.410541027579598693e-04,3.364342766422180831e-05,-2.163361630505161398e-05
2.439597616979576641e-05,1.966441336374169044e-05,1.619631081140885580e-05
-9.057647645744815634e-05,2.265615207403637950e-04,-4.451340765967621064e-05
3.181728404807954912e-05,-6.210012374088388302e-04,-1.105038411956191517e-04
2.400457130084651864e-04,3.347675366283436242e-04,7.193587052339336897e-05
-1.174080667862100375e-04,2.527318024424152123e-04,4.058965123664168631e-04
2.752547283747384439e-05,-5.361118854115470627e-04,2.859497785199435218e-04
-9.777258470215031017e-04,2.741970861707401845e-05,-4.099387590370697334e-04
2.126614364966324610e-04,1.785163723365736923e-04,-6.912321550113795579e-04
8.266566305866494878e-05,3.391724964117367471e-04,1.670367681690142019e-04
2.945402942103052431e-04,5.004037798692147383e-04,-4.708075835245645584e-04
-5.360615434348218848e-04,5.705194386710309411e-04,-3.536604475691020586e-04
-3.621687105490221329e-04,-6.591263553036604125e-04,4.091417320254742726e-04
-8.693348919577586380e-05,-6.232907197453687604e-06,-3.430252908755443978e-05
-2.799912746891754819e-04,3.042639665393582441e-04,-3.481548857206353317e-04
2.437864206196695875e-04,-2.148931299996551894e-05,5.145841894818401624e-04
-1.554551922994311885e-04,2.320361351786287877e-04,9.374912505454512882e-05
-6.970817186304582034e-04,2.496672674407786905e-04,1.048386528519715136e-04
-1.317996031096401268e-04,3.446110013592518879e-04,-4.970482451993999979e-04
-6.397836632784000823e-04,3.681271678470365567e-04,-5.552874482885291393e-04
-1.999267039591541627e-04,6.917986282004420567e-04,1.195786725499538246e-04
7.960360677074203924e-05,-2.068347954034843207e-04,3.615712179038651835e-04
3.611711269783467301e-05,4.354170114423433924e-04,-2.508369106281784357e-04
-1.170943741721567331e-04,2.395079783753066831e-04,-9.539258683411973392e-05
-1.408045319364413354e-04,4.848423565233326432e-04,-1.192739909791235708e-04
7.335792324761877597e-04,-1.542642676154935529e-05,-1.739157076628965344e-04
4.814209249722439083e-04,1.337145226805881021e-04,2.242411771985587470e-04
-1.404761903352891563e-06,-5.244079090513171408e-04,-3.278408130332916568e-04
6.017782119188575543e-05,4.009344598980601527e-04,-1.020422944818653757e-05
9.728484782553685289e-05,-1.671001767423086913e-04,4.218755743945115368e-05
2.162576339647657477e-04,-2.000121821220032374e-05,-3.135322308802092036e-04
2.913690033727648308e-04,-5.973601580517825041e-04,1.396230019558609167e-04
1.760894291646944920e-04,3.953976899702475712e-04,2.537115377214877766e-04
1.434459370084607236e-04,-1.329390524298563775e-04,-3.310793682685306532e-04
-1.016012340896326117e-04,1.968539389647118172e-04,-4.417925181370996736e-04
-3.563343011699339155e-04,3.955331535953310025e-04,4.116576698440823886e-05
-3.024402811340943143e-04,-1.886816131214126677e-04,6.667827636856692142e-05
8.860540601672555611e-04,3.947565374958085624e-04,4.612100274548655809e-05
-2.949828307338575747e-04,-7.241857010870097420e-06,2.994184705054297275e-04
-3.170838827473822035e-04,3.984423234219406956e-04,2.513156367831234322e-05
7.460763722513896019e-05,3.624913309017373356e-05,3.370104750116788631e-04
2.458361414854782091e-04,1.302898149368875429e-04,3.250384603386159547e-04
7.956456576124575335e-05,3.083881308513286763e-04,-7.080016755929430662e-05
-5.385411477620428555e-04,-8.338055555542517620e-04,1.101957490200481857e-04
-4.991003026618115630e-04,-1.366388525302842847e-04,2.334874883270593405e-04
1.575890001071988077e-04,6.548067936390103503e-05,6.349740081811762048e-05
-2.173689673516284435e-04,-5.602755261943555016e-04,-3.864159142707915674e-05
2.716641815196510081e-05,1.241758422177016903e-04,1.004755890478447786e-04
-2.758043667348613823e-04,-4.928487200053884758e-04,7.336613128201962685e-05
-8.097373746350443303e-05,-2.466298797258598672e-04,-8.830086556364543477e-05
-2.897113619539517333e-04,4.394778561697318116e-04,-2.336108563963659127e-04
1.438798319889385410e-04,1.077190715346782764e-04,-2.381054151389657770e-04
1.956290664407937644e-04,5.005250305146849047e-05,6.209573995133793535e-05
3.616912001731328202e-04,2.151684642698526080e-04,1.692008029077161360e-04
-6.623124966499916106e-04,4.937740855938988231e-04,-2.195027320266057817e-04
5.976448984251842228e-04,1.809698848736715233e-06,-2.979796063240588056e-04
2.686935316302070035e-04,7.728035041285371675e-04,-6.744500616009343639e-04
-3.159485623786424387e-04,2.410181690888374569e-04,-1.163523853349802462e-04
3.217218341543634941e-04,-1.038222204700602140e-04,1.502556055302881196e-04
2.109482971243429521e-05,-1.555455804398425278e-04,-5.261841383121675618e-04
6.008028056720113091e-04,1.177712588168982325e-04,2.658566446544363021e-04
2.728497508946815331e-04,-1.771710846786056818e-04,-1.415970956224831098e-04
4.047798945021444657e-06,5.261862137881671755e-04,-1.600042503066671524e-04
2.629611637142137133e-04,-1.153817251624082561e-04,-2.757678729267391436e-04
3.745721382551468509e-04,4.084049945054268101e-04,2.474973691628049315e-04
4.777035400923308880e-04,-5.947992804790108072e-04,3.747089006081191862e-04
-5.080379085712422233e-05,3.750748603330636140e-04,-8.848187819449414391e-05
-2.106995577949684003e-04,-2.190280410618548890e-04,-2.185252009541947306e-04
8.166548221551354393e-05,-2.920173330814758591e-04,3.259356004676308206e-04
5.287617997770672606e-04,-2.689868645391106866e-04,8.578076765019445053e-05
-2.615122304290965253e-04,1.416145164448318083e-04,3.987188805914146199e-04
2.301971210411166288e-04,1.673737773642493720e-04,-4.206060924442412314e-05
-2.762945077176296111e-04,3.149510551983239395e-04,-7.360624818888887111e-04
-1.945153406470364341e-04,-7.382441475138550144e-05,1.022658309311944675e-04
-8.666794129017746482e-05,5.435578565805966416e-05,-2.014669167468370449e-05
-6.070888554995121453e-05,-3.902250341410294795e-04,-6.794995390234857249e-05
-6.401184327194122899e-05,3.381178001643189474e-04,-1.268712850177687167e-04
-2.091543461607167599e-04,1.950486505234484973e-04,4.993674215517263787e-04
8.277477034412212761e-04,-6.989391416565965930e-04,-7.957821919630454267e-05
-7.406182223131839914e-05,-4.467829560517097023e-04,3.462234930475643056e-04
-3.425666526820326331e-05,4.495669121948865600e-04,-3.111935105377149416e-04
1.697240640709173575e-04,1.424477976393877536e-04,-1.558359994672666815e-04
-3.686474934652994888e-04,1.725291709783857339e-04,2.618268995634062376e-04
4.340126487216214562e-04,1.918160461750651900e-04,-8.841229912370546663e-05
-2.512149120462163119e-04,-4.896520478254670198e-07,-1.936622221386427567e-04
2.135208368957938242e-04,2.003292478516881605e-04,-7.970486448196324931e-05
