pos_x,pos_y,pos_z
-2.706945397314470727e+06,4.688711953131007031e+06,3.360431434186336119e+06
-2.706945340112734586e+06,4.688711953129071742e+06,3.360431434186417609e+06
-2.706945283010996878e+06,4.688711953127136454e+06,3.360431434186499566e+06
-2.706945226009257138e+06,4.688711953125200234e+06,3.360431434186581057e+06
-2.706945169107515365e+06,4.688711953123264015e+06,3.360431434186661616e+06
-2.706945112305772025e+06,4.688711953121328726e+06,3.360431434186742641e+06
-2.706945055604026653e+06,4.688711953119392507e+06,3.360431434186824132e+06
-2.706944999002280179e+06,4.688711953117457218e+06,3.360431434186905622e+06
-2.706944942500531673e+06,4.688711953115521930e+06,3.360431434186987113e+06
-2.706944886098782066e+06,4.688711953113586642e+06,3.360431434187068604e+06
-2.706944829797029961e+06,4.688711953111651354e+06,3.360431434187150095e+06
-2.706944773595276289e+06,4.688711953109716997e+06,3.360431434187231120e+06
-2.706944717493520584e+06,4.688711953107782640e+06,3.360431434187312610e+06
-2.706944661491762847e+06,4.688711953105848283e+06,3.360431434187393636e+06
-2.706944605590004008e+06,4.688711953103914857e+06,3.360431434187474195e+06
-2.706944549788244069e+06,4.688711953101981431e+06,3.360431434187554754e+06
-2.706944494086482096e+06,4.688711953100048006e+06,3.360431434187635314e+06
-2.706944438484718092e+06,4.688711953098114580e+06,3.360431434187715873e+06
-2.706944382982952055e+06,4.688711953096181154e+06,3.360431434187795967e+06
-2.706944327581184916e+06,4.688711953094248660e+06,3.360431434187876061e+06
-2.706944272279415745e+06,4.688711953092315234e+06,3.360431434187956154e+06
-2.706944217077645008e+06,4.688711953090381809e+06,3.360431434188035782e+06
-2.706944161975872237e+06,4.688711953088448383e+06,3.360431434188116342e+06
-2.706944106974097434e+06,4.688711953086514957e+06,3.360431434188196436e+06
-2.706944052072321065e+06,4.688711953084580600e+06,3.360431434188276064e+06
-2.706943997270542197e+06,4.688711953082647175e+06,3.360431434188355692e+06
-2.706943942568761762e+06,4.688711953080713749e+06,3.360431434188434854e+06
-2.706943887966979761e+06,4.688711953078780323e+06,3.360431434188513085e+06
-2.706943833465196192e+06,4.688711953076846898e+06,3.360431434188591316e+06
-2.706943779063410591e+06,4.688711953074914403e+06,3.360431434188669082e+06
-2.706943724761622958e+06,4.688711953072981909e+06,3.360431434188747313e+06
-2.706943670559833758e+06,4.688711953071049415e+06,3.360431434188825078e+06
-2.706943616458042990e+06,4.688711953069117852e+06,3.360431434188902378e+06
-2.706943562456250656e+06,4.688711953067186289e+06,3.360431434188979678e+06
-2.706943508554456756e+06,4.688711953065254726e+06,3.360431434189057443e+06
-2.706943454752661288e+06,4.688711953063322231e+06,3.360431434189134743e+06
-2.706943401050864719e+06,4.688711953061390668e+06,3.360431434189211577e+06
-2.706943347449065652e+06,4.688711953059459105e+06,3.360431434189288411e+06
-2.706943293947264552e+06,4.688711953057527542e+06,3.360431434189365711e+06
-2.706943240545462351e+06,4.688711953055595979e+06,3.360431434189443011e+06
-2.706943187243658118e+06,4.688711953053665347e+06,3.360431434189519845e+06
-2.706943134041852318e+06,4.688711953051735647e+06,3.360431434189596213e+06
-2.706943080940044485e+06,4.688711953049806878e+06,3.360431434189673048e+06
-2.706943027938235551e+06,4.688711953047879040e+06,3.360431434189748950e+06
-2.706942975036425050e+06,4.688711953045952134e+06,3.360431434189825319e+06
-2.706942922234612983e+06,4.688711953044026159e+06,3.360431434189901687e+06
-2.706942869532799348e+06,4.688711953042099252e+06,3.360431434189978056e+06
-2.706942816930984613e+06,4.688711953040173277e+06,3.360431434190053958e+06
-2.706942764429168310e+06,4.688711953038248233e+06,3.360431434190129396e+06
-2.706942712027350906e+06,4.688711953036324121e+06,3.360431434190204833e+06
-2.706942659725531470e+06,4.688711953034400009e+06,3.360431434190280270e+06
-2.706942607523710467e+06,4.688711953032477759e+06,3.360431434190354776e+06
-2.706942555421888363e+06,4.688711953030555509e+06,3.360431434190429281e+06
-2.706942503420064226e+06,4.688711953028634191e+06,3.360431434190502856e+06
-2.706942451518238988e+06,4.688711953026713803e+06,3.360431434190576430e+06
-2.706942399716411717e+06,4.688711953024794348e+06,3.360431434190649539e+06
-2.706942348014583346e+06,4.688711953022875823e+06,3.360431434190722648e+06
-2.706942296412753873e+06,4.688711953020959161e+06,3.360431434190795291e+06
-2.706942244910923298e+06,4.688711953019043431e+06,3.360431434190867934e+06
-2.706942193509090692e+06,4.688711953017128631e+06,3.360431434190940578e+06
-2.706942142207256053e+06,4.688711953015215695e+06,3.360431434191012755e+06
-2.706942091005419381e+06,4.688711953013303690e+06,3.360431434191085398e+06
-2.706942039903581142e+06,4.688711953011393547e+06,3.360431434191157576e+06
-2.706941988901740871e+06,4.688711953009483404e+06,3.360431434191230685e+06
-2.706941937999899965e+06,4.688711953007574193e+06,3.360431434191303328e+06
-2.706941887198057491e+06,4.688711953005665913e+06,3.360431434191375971e+06
-2.706941836496213451e+06,4.688711953003759496e+06,3.360431434191448614e+06
-2.706941785894367378e+06,4.688711953001854010e+06,3.360431434191521257e+06
-2.706941735392519739e+06,4.688711952999949455e+06,3.360431434191593900e+06
-2.706941684990670066e+06,4.688711952998045832e+06,3.360431434191667009e+06
-2.706941634688818827e+06,4.688711952996144071e+06,3.360431434191739652e+06
-2.706941584486966021e+06,4.688711952994243242e+06,3.360431434191811830e+06
-2.706941534385112114e+06,4.688711952992343344e+06,3.360431434191884473e+06
-2.706941484383256175e+06,4.688711952990443446e+06,3.360431434191956650e+06
-2.706941434481398202e+06,4.688711952988543548e+06,3.360431434192029294e+06
-2.706941384679538663e+06,4.688711952986644581e+06,3.360431434192101937e+06
-2.706941334977677092e+06,4.688711952984746546e+06,3.360431434192175046e+06
-2.706941285375813954e+06,4.688711952982849441e+06,3.360431434192247223e+06
-2.706941235873949714e+06,4.688711952980953269e+06,3.360431434192318935e+06
-2.706941186472083442e+06,4.688711952979058027e+06,3.360431434192390647e+06
-2.706941137170215603e+06,4.688711952977163717e+06,3.360431434192462359e+06
-2.706941087968345731e+06,4.688711952975271270e+06,3.360431434192534070e+06
-2.706941038866474293e+06,4.688711952973379754e+06,3.360431434192605782e+06
-2.706940989864600822e+06,4.688711952971489169e+06,3.360431434192677960e+06
-2.706940940962725785e+06,4.688711952969599515e+06,3.360431434192749672e+06
-2.706940892160849180e+06,4.688711952967711724e+06,3.360431434192820918e+06
-2.706940843458971474e+06,4.688711952965823002e+06,3.360431434192893095e+06
-2.706940794857092202e+06,4.688711952963935211e+06,3.360431434192965273e+06
-2.706940746355211828e+06,4.688711952962048352e+06,3.360431434193037450e+06
-2.706940697953329422e+06,4.688711952960163355e+06,3.360431434193108696e+06
-2.706940649651444517e+06,4.688711952958278358e+06,3.360431434193179477e+06
-2.706940601449558046e+06,4.688711952956394292e+06,3.360431434193250258e+06
-2.706940553347669542e+06,4.688711952954511158e+06,3.360431434193321504e+06
-2.706940505345779005e+06,4.688711952952628955e+06,3.360431434193392284e+06
-2.706940457443886902e+06,4.688711952950746752e+06,3.360431434193462133e+06
-2.706940409641992766e+06,4.688711952948865481e+06,3.360431434193531983e+06
-2.706940361940096598e+06,4.688711952946985140e+06,3.360431434193601366e+06
-2.706940314338198863e+06,4.688711952945105731e+06,3.360431434193670750e+06
-2.706940266836298630e+06,4.688711952943228185e+06,3.360431434193740599e+06
-2.706940219434396364e+06,4.688711952941351570e+06,3.360431434193809051e+06
-2.706940172132492065e+06,4.688711952939475887e+06,3.360431434193877503e+06
-2.706940124930585735e+06,4.688711952937601134e+06,3.360431434193945490e+06
-2.706940077828677837e+06,4.688711952935727313e+06,3.360431434194013942e+06
-2.706940030826768372e+06,4.688711952933855355e+06,3.360431434194081929e+06
-2.706939983924856875e+06,4.688711952931984328e+06,3.360431434194148518e+06
-2.706939937122943811e+06,4.688711952930114232e+06,3.360431434194214176e+06
-2.706939890421029646e+06,4.688711952928245999e+06,3.360431434194279835e+06
-2.706939843819113448e+06,4.688711952926378697e+06,3.360431434194345027e+06
-2.706939797317195218e+06,4.688711952924512327e+06,3.360431434194410220e+06
-2.706939750915275887e+06,4.688711952922645956e+06,3.360431434194474947e+06
-2.706939704613354523e+06,4.688711952920780517e+06,3.360431434194538277e+06
-2.706939658411431592e+06,4.688711952918916941e+06,3.360431434194602072e+06
-2.706939612309506629e+06,4.688711952917053364e+06,3.360431434194665868e+06
-2.706939566307580564e+06,4.688711952915191650e+06,3.360431434194729663e+06
-2.706939520405653398e+06,4.688711952913330868e+06,3.360431434194793459e+06
-2.706939474603724666e+06,4.688711952911471017e+06,3.360431434194856323e+06
-2.706939428901794367e+06,4.688711952909611166e+06,3.360431434194919188e+06
-2.706939383299862966e+06,4.688711952907753177e+06,3.360431434194982518e+06
-2.706939337797929998e+06,4.688711952905895188e+06,3.360431434195045382e+06
-2.706939292395994999e+06,4.688711952904039063e+06,3.360431434195109643e+06
-2.706939247094058897e+06,4.688711952902184799e+06,3.360431434195172973e+06
-2.706939201892120764e+06,4.688711952900331467e+06,3.360431434195236303e+06
-2.706939156790181529e+06,4.688711952898480929e+06,3.360431434195299167e+06
-2.706939111788240261e+06,4.688711952896630391e+06,3.360431434195362963e+06
-2.706939066886297893e+06,4.688711952894781716e+06,3.360431434195426293e+06
-2.706939022084353026e+06,4.688711952892933972e+06,3.360431434195488691e+06
-2.706938977382407058e+06,4.688711952891088091e+06,3.360431434195550624e+06
-2.706938932780459523e+06,4.688711952889243141e+06,3.360431434195612557e+06
-2.706938888278510422e+06,4.688711952887399122e+06,3.360431434195674025e+06
-2.706938843876560219e+06,4.688711952885556966e+06,3.360431434195735957e+06
-2.706938799574609380e+06,4.688711952883716673e+06,3.360431434195796493e+06
-2.706938755372656044e+06,4.688711952881877311e+06,3.360431434195857029e+06
-2.706938711270701606e+06,4.688711952880039811e+06,3.360431434195918031e+06
-2.706938667268746067e+06,4.688711952878204174e+06,3.360431434195978101e+06
-2.706938623366789427e+06,4.688711952876369469e+06,3.360431434196037706e+06
-2.706938579564831685e+06,4.688711952874536626e+06,3.360431434196096845e+06
-2.706938535862873308e+06,4.688711952872705646e+06,3.360431434196156450e+06
-2.706938492260913365e+06,4.688711952870876528e+06,3.360431434196215589e+06
-2.706938448758951854e+06,4.688711952869049273e+06,3.360431434196274262e+06
-2.706938405356988776e+06,4.688711952867222950e+06,3.360431434196332935e+06
-2.706938362055024132e+06,4.688711952865398489e+06,3.360431434196391143e+06
-2.706938318853057921e+06,4.688711952863574959e+06,3.360431434196449816e+06
-2.706938275751090143e+06,4.688711952861752361e+06,3.360431434196508490e+06
-2.706938232749120332e+06,4.688711952859931625e+06,3.360431434196567163e+06
-2.706938189847149421e+06,4.688711952858112752e+06,3.360431434196626302e+06
-2.706938147045177873e+06,4.688711952856294811e+06,3.360431434196685906e+06
-2.706938104343204759e+06,4.688711952854477800e+06,3.360431434196744580e+06
-2.706938061741230078e+06,4.688711952852662653e+06,3.360431434196802787e+06
-2.706938019239253365e+06,4.688711952850849368e+06,3.360431434196860529e+06
-2.706937976837275550e+06,4.688711952849037945e+06,3.360431434196918737e+06
-2.706937934535296168e+06,4.688711952847228386e+06,3.360431434196976479e+06
-2.706937892333316151e+06,4.688711952845419757e+06,3.360431434197034221e+06
-2.706937850231335498e+06,4.688711952843612991e+06,3.360431434197091963e+06
-2.706937808229353745e+06,4.688711952841808088e+06,3.360431434197149705e+06
-2.706937766327370889e+06,4.688711952840005048e+06,3.360431434197207447e+06
-2.706937724525387399e+06,4.688711952838202938e+06,3.360431434197265655e+06
-2.706937682823403273e+06,4.688711952836402692e+06,3.360431434197324328e+06
-2.706937641221418045e+06,4.688711952834604308e+06,3.360431434197383467e+06
-2.706937599719432183e+06,4.688711952832807787e+06,3.360431434197442606e+06
-2.706937558317444753e+06,4.688711952831013128e+06,3.360431434197501745e+06
-2.706937517015455756e+06,4.688711952829220332e+06,3.360431434197560884e+06
-2.706937475813466590e+06,4.688711952827428468e+06,3.360431434197620023e+06
-2.706937434711476322e+06,4.688711952825637534e+06,3.360431434197679162e+06
-2.706937393709484953e+06,4.688711952823848464e+06,3.360431434197738767e+06
-2.706937352807492483e+06,4.688711952822060324e+06,3.360431434197798371e+06
-2.706937312005498447e+06,4.688711952820274979e+06,3.360431434197857976e+06
-2.706937271303502377e+06,4.688711952818490565e+06,3.360431434197917581e+06
-2.706937230701505672e+06,4.688711952816707082e+06,3.360431434197977651e+06
-2.706937190199507400e+06,4.688711952814924531e+06,3.360431434198037721e+06
-2.706937149797508027e+06,4.688711952813142911e+06,3.360431434198097326e+06
-2.706937109495507553e+06,4.688711952811362222e+06,3.360431434198155999e+06
-2.706937069293505978e+06,4.688711952809582464e+06,3.360431434198214673e+06
-2.706937029191503301e+06,4.688711952807803638e+06,3.360431434198272880e+06
-2.706936989189499058e+06,4.688711952806025743e+06,3.360431434198331088e+06
-2.706936949287493713e+06,4.688711952804248780e+06,3.360431434198388830e+06
-2.706936909485487267e+06,4.688711952802472748e+06,3.360431434198445641e+06
-2.706936869783479720e+06,4.688711952800698578e+06,3.360431434198502451e+06
-2.706936830181470141e+06,4.688711952798925340e+06,3.360431434198558796e+06
-2.706936790679459926e+06,4.688711952797153965e+06,3.360431434198615141e+06
-2.706936751277449075e+06,4.688711952795383520e+06,3.360431434198671486e+06
-2.706936711975436658e+06,4.688711952793614008e+06,3.360431434198727366e+06
-2.706936672773423605e+06,4.688711952791845426e+06,3.360431434198782779e+06
-2.706936633671408519e+06,4.688711952790078707e+06,3.360431434198837727e+06
-2.706936594669392332e+06,4.688711952788312919e+06,3.360431434198892210e+06
-2.706936555767373648e+06,4.688711952786548063e+06,3.360431434198945761e+06
-2.706936516965353396e+06,4.688711952784784138e+06,3.360431434198999312e+06
-2.706936478263332043e+06,4.688711952783020213e+06,3.360431434199052863e+06
-2.706936439661309123e+06,4.688711952781257220e+06,3.360431434199105948e+06
-2.706936401159285102e+06,4.688711952779495157e+06,3.360431434199158568e+06
-2.706936362757259514e+06,4.688711952777734026e+06,3.360431434199211188e+06
-2.706936324455232825e+06,4.688711952775973827e+06,3.360431434199263807e+06
-2.706936286253203638e+06,4.688711952774215490e+06,3.360431434199316427e+06
-2.706936248151172884e+06,4.688711952772458084e+06,3.360431434199369047e+06
-2.706936210149140563e+06,4.688711952770701610e+06,3.360431434199422132e+06
-2.706936172247106675e+06,4.688711952768945135e+06,3.360431434199475218e+06
-2.706936134445071686e+06,4.688711952767189592e+06,3.360431434199528303e+06
-2.706936096743035130e+06,4.688711952765434980e+06,3.360431434199581388e+06
-2.706936059140997007e+06,4.688711952763681300e+06,3.360431434199634939e+06
-2.706936021638957318e+06,4.688711952761929482e+06,3.360431434199687559e+06
-2.706935984236916527e+06,4.688711952760178596e+06,3.360431434199740645e+06
-2.706935946934873704e+06,4.688711952758428641e+06,3.360431434199792799e+06
-2.706935909732829779e+06,4.688711952756680548e+06,3.360431434199844021e+06
-2.706935872630784288e+06,4.688711952754933387e+06,3.360431434199895710e+06
-2.706935835628736764e+06,4.688711952753188089e+06,3.360431434199946932e+06
-2.706935798726688139e+06,4.688711952751443721e+06,3.360431434199997690e+06
-2.706935761924637482e+06,4.688711952749700285e+06,3.360431434200048447e+06
-2.706935725222585257e+06,4.688711952747957781e+06,3.360431434200098738e+06
-2.706935688620532863e+06,4.688711952746215276e+06,3.360431434200149029e+06
-2.706935652118478902e+06,4.688711952744474635e+06,3.360431434200199787e+06
-2.706935615716423839e+06,4.688711952742735855e+06,3.360431434200250544e+06
-2.706935579414366744e+06,4.688711952740998007e+06,3.360431434200302232e+06
-2.706935543212308083e+06,4.688711952739260159e+06,3.360431434200353920e+06
-2.706935507110247854e+06,4.688711952737523243e+06,3.360431434200406075e+06
-2.706935471108185593e+06,4.688711952735788189e+06,3.360431434200456832e+06
-2.706935435206121765e+06,4.688711952734054066e+06,3.360431434200507589e+06
-2.706935399404055905e+06,4.688711952732321806e+06,3.360431434200558346e+06
-2.706935363701988012e+06,4.688711952730591409e+06,3.360431434200609103e+06
-2.706935328099918086e+06,4.688711952728861943e+06,3.360431434200659394e+06
-2.706935292597846128e+06,4.688711952727133408e+06,3.360431434200709686e+06
-2.706935257195771672e+06,4.688711952725406736e+06,3.360431434200759977e+06
-2.706935221893694717e+06,4.688711952723681927e+06,3.360431434200810734e+06
-2.706935186691615731e+06,4.688711952721958980e+06,3.360431434200861491e+06
-2.706935151589533780e+06,4.688711952720237896e+06,3.360431434200911783e+06
-2.706935116587450728e+06,4.688711952718518674e+06,3.360431434200962540e+06
-2.706935081685365643e+06,4.688711952716801316e+06,3.360431434201013297e+06
-2.706935046883278992e+06,4.688711952715084888e+06,3.360431434201063588e+06
-2.706935012181190308e+06,4.688711952713370323e+06,3.360431434201113414e+06
-2.706934977579098660e+06,4.688711952711657621e+06,3.360431434201163240e+06
-2.706934943077005912e+06,4.688711952709945850e+06,3.360431434201213066e+06
-2.706934908674911130e+06,4.688711952708235011e+06,3.360431434201262426e+06
-2.706934874372814782e+06,4.688711952706526965e+06,3.360431434201312251e+06
-2.706934840170716867e+06,4.688711952704818919e+06,3.360431434201361611e+06
-2.706934806068617385e+06,4.688711952703113668e+06,3.360431434201410972e+06
-2.706934772066516802e+06,4.688711952701410279e+06,3.360431434201461263e+06
-2.706934738164413720e+06,4.688711952699708752e+06,3.360431434201510623e+06
-2.706934704362308607e+06,4.688711952698009089e+06,3.360431434201559052e+06
-2.706934670660201460e+06,4.688711952696311288e+06,3.360431434201607015e+06
-2.706934637058092747e+06,4.688711952694615349e+06,3.360431434201654512e+06
-2.706934603555982467e+06,4.688711952692921273e+06,3.360431434201702941e+06
-2.706934570153870620e+06,4.688711952691229060e+06,3.360431434201750904e+06
-2.706934536851756740e+06,4.688711952689537778e+06,3.360431434201798867e+06
-2.706934503649640828e+06,4.688711952687849291e+06,3.360431434201845899e+06
-2.706934470547523350e+06,4.688711952686162665e+06,3.360431434201892465e+06
-2.706934437545403838e+06,4.688711952684477903e+06,3.360431434201939031e+06
-2.706934404643282294e+06,4.688711952682795003e+06,3.360431434201986063e+06
-2.706934371841158718e+06,4.688711952681113966e+06,3.360431434202033561e+06
-2.706934339139033575e+06,4.688711952679435723e+06,3.360431434202080593e+06
-2.706934306536907330e+06,4.688711952677759342e+06,3.360431434202127159e+06
-2.706934274034779985e+06,4.688711952676085755e+06,3.360431434202173725e+06
-2.706934241632650141e+06,4.688711952674414963e+06,3.360431434202220291e+06
-2.706934209330519196e+06,4.688711952672746032e+06,3.360431434202266857e+06
-2.706934177128387149e+06,4.688711952671079896e+06,3.360431434202312957e+06
-2.706934145026253536e+06,4.688711952669416554e+06,3.360431434202358592e+06
-2.706934113024118356e+06,4.688711952667755075e+06,3.360431434202403761e+06
-2.706934081121981610e+06,4.688711952666095458e+06,3.360431434202448931e+06
-2.706934049319843296e+06,4.688711952664438635e+06,3.360431434202494565e+06
-2.706934017617702484e+06,4.688711952662782744e+06,3.360431434202539735e+06
-2.706933986015558708e+06,4.688711952661129646e+06,3.360431434202583972e+06
-2.706933954513412900e+06,4.688711952659478411e+06,3.360431434202628210e+06
-2.706933923111264594e+06,4.688711952657829039e+06,3.360431434202671982e+06
-2.706933891809114721e+06,4.688711952656181529e+06,3.360431434202715755e+06
-2.706933860606962349e+06,4.688711952654536813e+06,3.360431434202759527e+06
-2.706933829504807480e+06,4.688711952652893960e+06,3.360431434202803299e+06
-2.706933798502651043e+06,4.688711952651252970e+06,3.360431434202846605e+06
-2.706933767600492109e+06,4.688711952649614774e+06,3.360431434202888981e+06
-2.706933736798331141e+06,4.688711952647979371e+06,3.360431434202931356e+06
-2.706933706096168607e+06,4.688711952646345831e+06,3.360431434202973731e+06
-2.706933675494002644e+06,4.688711952644714154e+06,3.360431434203016106e+06
-2.706933644991834648e+06,4.688711952643084340e+06,3.360431434203058947e+06
-2.706933614589664154e+06,4.688711952641458251e+06,3.360431434203100856e+06
-2.706933584287491627e+06,4.688711952639834955e+06,3.360431434203142766e+06
-2.706933554085317533e+06,4.688711952638214454e+06,3.360431434203183744e+06
-2.706933523983140010e+06,4.688711952636596747e+06,3.360431434203225188e+06
-2.706933493980960920e+06,4.688711952634980902e+06,3.360431434203267563e+06
-2.706933464078779798e+06,4.688711952633367851e+06,3.360431434203309473e+06
-2.706933434276596643e+06,4.688711952631756663e+06,3.360431434203351382e+06
-2.706933404574411456e+06,4.688711952630148269e+06,3.360431434203392826e+06
-2.706933374972224236e+06,4.688711952628542669e+06,3.360431434203433339e+06
-2.706933345470034517e+06,4.688711952626939863e+06,3.360431434203473385e+06
-2.706933316067842767e+06,4.688711952625338919e+06,3.360431434203513432e+06
-2.706933286765648983e+06,4.688711952623741701e+06,3.360431434203553945e+06
-2.706933257563453168e+06,4.688711952622147277e+06,3.360431434203593992e+06
-2.706933228461254854e+06,4.688711952620554715e+06,3.360431434203634504e+06
-2.706933199459054973e+06,4.688711952618964948e+06,3.360431434203675017e+06
-2.706933170556852594e+06,4.688711952617377974e+06,3.360431434203714598e+06
-2.706933141754647717e+06,4.688711952615793794e+06,3.360431434203754179e+06
-2.706933113052441273e+06,4.688711952614212409e+06,3.360431434203793295e+06
-2.706933084450231865e+06,4.688711952612632886e+06,3.360431434203832410e+06
-2.706933055948020425e+06,4.688711952611055225e+06,3.360431434203871060e+06
-2.706933027545806952e+06,4.688711952609480359e+06,3.360431434203909710e+06
-2.706932999243591446e+06,4.688711952607908286e+06,3.360431434203948360e+06
-2.706932971041373909e+06,4.688711952606339008e+06,3.360431434203986544e+06
-2.706932942939154338e+06,4.688711952604772523e+06,3.360431434204025194e+06
-2.706932914936932269e+06,4.688711952603208832e+06,3.360431434204063378e+06
-2.706932887034708634e+06,4.688711952601647936e+06,3.360431434204101562e+06
-2.706932859232482500e+06,4.688711952600088902e+06,3.360431434204140212e+06
-2.706932831530254800e+06,4.688711952598532662e+06,3.360431434204178397e+06
-2.706932803928025533e+06,4.688711952596978284e+06,3.360431434204216115e+06
-2.706932776425794233e+06,4.688711952595425770e+06,3.360431434204253834e+06
-2.706932749023561366e+06,4.688711952593876049e+06,3.360431434204291087e+06
-2.706932721721326001e+06,4.688711952592328191e+06,3.360431434204328340e+06
-2.706932694519088604e+06,4.688711952590783127e+06,3.360431434204364661e+06
-2.706932667416849174e+06,4.688711952589240856e+06,3.360431434204401448e+06
-2.706932640414608177e+06,4.688711952587702312e+06,3.360431434204438236e+06
-2.706932613512365613e+06,4.688711952586166561e+06,3.360431434204474092e+06
-2.706932586710120551e+06,4.688711952584633604e+06,3.360431434204510413e+06
-2.706932560007872991e+06,4.688711952583103441e+06,3.360431434204546269e+06
-2.706932533405623399e+06,4.688711952581576072e+06,3.360431434204581659e+06
-2.706932506903371774e+06,4.688711952580051497e+06,3.360431434204617050e+06
-2.706932480501117650e+06,4.688711952578530647e+06,3.360431434204652440e+06
-2.706932454198861960e+06,4.688711952577013522e+06,3.360431434204687364e+06
-2.706932427996604703e+06,4.688711952575499192e+06,3.360431434204722289e+06
-2.706932401894344948e+06,4.688711952573987655e+06,3.360431434204757679e+06
-2.706932375892083161e+06,4.688711952572479844e+06,3.360431434204792138e+06
-2.706932349989819806e+06,4.688711952570975758e+06,3.360431434204827063e+06
-2.706932324187554419e+06,4.688711952569474466e+06,3.360431434204861987e+06
-2.706932298485286534e+06,4.688711952567976899e+06,3.360431434204896446e+06
-2.706932272883016150e+06,4.688711952566482127e+06,3.360431434204930440e+06
-2.706932247380743269e+06,4.688711952564991079e+06,3.360431434204964433e+06
-2.706932221978468820e+06,4.688711952563503757e+06,3.360431434204997495e+06
-2.706932196676192805e+06,4.688711952562020160e+06,3.360431434205030091e+06
-2.706932171473913826e+06,4.688711952560540289e+06,3.360431434205062222e+06
-2.706932146371633280e+06,4.688711952559063211e+06,3.360431434205093887e+06
-2.706932121369351167e+06,4.688711952557589859e+06,3.360431434205126017e+06
-2.706932096467066556e+06,4.688711952556119300e+06,3.360431434205157682e+06
-2.706932071664780378e+06,4.688711952554651536e+06,3.360431434205188416e+06
-2.706932046962491702e+06,4.688711952553188428e+06,3.360431434205219150e+06
-2.706932022360200062e+06,4.688711952551728114e+06,3.360431434205249883e+06
-2.706931997857906856e+06,4.688711952550271526e+06,3.360431434205280617e+06
-2.706931973455611151e+06,4.688711952548818663e+06,3.360431434205310419e+06
-2.706931949153313413e+06,4.688711952547369525e+06,3.360431434205340687e+06
-2.706931924951013178e+06,4.688711952545925044e+06,3.360431434205370490e+06
-2.706931900848711841e+06,4.688711952544484288e+06,3.360431434205399826e+06
-2.706931876846408471e+06,4.688711952543046325e+06,3.360431434205428697e+06
-2.706931852944102604e+06,4.688711952541612089e+06,3.360431434205458034e+06
-2.706931829141794704e+06,4.688711952540182509e+06,3.360431434205487370e+06
-2.706931805439485237e+06,4.688711952538756654e+06,3.360431434205517173e+06
-2.706931781837174669e+06,4.688711952537334524e+06,3.360431434205546509e+06
-2.706931758334862534e+06,4.688711952535917051e+06,3.360431434205575380e+06
-2.706931734932547901e+06,4.688711952534503303e+06,3.360431434205603786e+06
-2.706931711630231235e+06,4.688711952533094212e+06,3.360431434205631725e+06
-2.706931688427912537e+06,4.688711952531687915e+06,3.360431434205658734e+06
-2.706931665325591341e+06,4.688711952530285344e+06,3.360431434205685742e+06
-2.706931642323268577e+06,4.688711952528887428e+06,3.360431434205711819e+06
-2.706931619420943316e+06,4.688711952527494170e+06,3.360431434205737431e+06
-2.706931596618616022e+06,4.688711952526103705e+06,3.360431434205763508e+06
-2.706931573916286230e+06,4.688711952524717897e+06,3.360431434205789585e+06
-2.706931551313954405e+06,4.688711952523335814e+06,3.360431434205815662e+06
-2.706931528811620083e+06,4.688711952521957457e+06,3.360431434205841739e+06
-2.706931506409283727e+06,4.688711952520583756e+06,3.360431434205867816e+06
-2.706931484106945805e+06,4.688711952519212849e+06,3.360431434205893427e+06
-2.706931461904605385e+06,4.688711952517845668e+06,3.360431434205918573e+06
-2.706931439802262466e+06,4.688711952516482212e+06,3.360431434205943719e+06
-2.706931417799917050e+06,4.688711952515122481e+06,3.360431434205967933e+06
-2.706931395897569135e+06,4.688711952513766475e+06,3.360431434205992147e+06
-2.706931374095218722e+06,4.688711952512414195e+06,3.360431434206015896e+06
-2.706931352392865345e+06,4.688711952511065640e+06,3.360431434206038713e+06
-2.706931330790509935e+06,4.688711952509721741e+06,3.360431434206061531e+06
-2.706931309288152959e+06,4.688711952508382499e+06,3.360431434206084348e+06
-2.706931287885793485e+06,4.688711952507046983e+06,3.360431434206106700e+06
-2.706931266583431978e+06,4.688711952505716123e+06,3.360431434206129052e+06
-2.706931245381068438e+06,4.688711952504388988e+06,3.360431434206150938e+06
-2.706931224278703332e+06,4.688711952503066510e+06,3.360431434206172824e+06
-2.706931203276335727e+06,4.688711952501748689e+06,3.360431434206195176e+06
-2.706931182373966556e+06,4.688711952500435524e+06,3.360431434206217993e+06
-2.706931161571594886e+06,4.688711952499127015e+06,3.360431434206240810e+06
-2.706931140869221184e+06,4.688711952497822233e+06,3.360431434206263162e+06
-2.706931120266844984e+06,4.688711952496522106e+06,3.360431434206285514e+06
-2.706931099764465820e+06,4.688711952495225705e+06,3.360431434206307866e+06
-2.706931079362085089e+06,4.688711952493933961e+06,3.360431434206329752e+06
-2.706931059059702791e+06,4.688711952492646873e+06,3.360431434206352104e+06
-2.706931038857317530e+06,4.688711952491364442e+06,3.360431434206373524e+06
-2.706931018754930235e+06,4.688711952490084805e+06,3.360431434206394479e+06
-2.706930998752540909e+06,4.688711952488810755e+06,3.360431434206415899e+06
-2.706930978850149550e+06,4.688711952487541363e+06,3.360431434206436854e+06
-2.706930959047755692e+06,4.688711952486275695e+06,3.360431434206457809e+06
-2.706930939345359337e+06,4.688711952485013753e+06,3.360431434206478763e+06
