accel_x,accel_y,accel_z
-1.524361042152953074e-06,2.882552369082752212e-06,-9.794842336253505977e+00
-2.716887290517541830e-06,-4.906815055623557124e-07,-9.794842352171597710e+00
-2.407448518279659414e-06,1.679242451682924011e-06,-9.794844068358647959e+00
8.390020258824355055e-06,1.506384388037826588e-06,-9.794833420861492002e+00
-1.644664745868926861e-06,6.825602848022244444e-07,-9.794845907347401237e+00
-2.093897747139033638e-06,1.634070757943680743e-06,-9.794836070814444184e+00
3.968734041899522663e-06,-1.433376191870113789e-07,-9.794845737493471205e+00
3.459264655089403341e-06,4.114113922507560378e-06,-9.794846341536365131e+00
5.356724157067727230e-06,-2.035521973441519539e-06,-9.794843543561071897e+00
4.879684981867024718e-07,-1.028698008796279971e-06,-9.794844053327652844e+00
-7.421283937898919287e-07,-3.244952798655325186e-06,-9.794846581919481210e+00
-1.417523336611245585e-06,-1.612080842412379053e-07,-9.794835351068032381e+00
-3.519128467531069261e-07,9.360238964217488486e-06,-9.794830852132172083e+00
5.291145789172944665e-06,5.590902004828977784e-06,-9.794840697324552536e+00
-6.077380051923008615e-06,1.739315344342839323e-06,-9.794843963457239511e+00
-6.594851712437323447e-07,-1.283613001932296473e-06,-9.794842847789933415e+00
-5.974224330710315974e-07,3.121949953684820171e-06,-9.794837290447370393e+00
-5.576121754938380999e-06,4.670360203952548637e-06,-9.794836332189646555e+00
2.822058373330670790e-06,-3.130877343964809952e-06,-9.794839815414778883e+00
2.381899938723240353e-06,2.649144344659632518e-06,-9.794843378839297898e+00
-4.980353018711020030e-06,2.761975849133773968e-06,-9.794838420866669892e+00
-7.721849160414413351e-06,3.240061192783066236e-06,-9.794838615009346938e+00
3.756493556796687081e-07,1.610533048910373755e-06,-9.794840432471136893e+00
-4.480296897366127640e-06,8.237173671092016137e-06,-9.794842726881315187e+00
1.092213831775888305e-06,-5.054197046837638835e-06,-9.794842753702345917e+00
2.858236329131536144e-06,-3.884915422423231975e-06,-9.794843051838237002e+00
-6.933115680851914265e-06,-2.267820666992336706e-06,-9.794842257740070224e+00
-4.287908736677607287e-06,-1.481172896704087288e-06,-9.794840377105876073e+00
1.535720464573600209e-06,-6.148529222005465901e-06,-9.794849384182757746e+00
8.559924814972757626e-07,1.792984086233801320e-06,-9.794842472721109417e+00
1.259567843920298868e-06,-5.565536589931881899e-06,-9.794844585083737343e+00
-3.095507535698135105e-07,-3.517845391086401200e-06,-9.794833972642567943e+00
-5.740310479590352655e-06,-2.505095501056333664e-06,-9.794831407935754797e+00
3.595809743942102896e-06,7.671470352128940620e-06,-9.794844848183167585e+00
-2.763038185642994123e-06,-5.102862268068067372e-06,-9.794836822672175813e+00
1.231968322435714053e-06,-2.274195928464842174e-06,-9.794846894802590853e+00
-1.958122244834673202e-06,-2.600512020598176685e-06,-9.794851075615152780e+00
-2.545495436977214696e-06,-8.573727693639892887e-06,-9.794840634936882395e+00
-3.723028568163978855e-06,4.249739387732254890e-06,-9.794842927199535865e+00
-2.641180865345727672e-06,-4.990976234918117565e-07,-9.794846920128984280e+00
3.084213041711331732e-06,-4.982108607647203586e-07,-9.794832955977918587e+00
3.114710244640065431e-06,-1.028729442245956836e-06,-9.794845906055677176e+00
-2.226576122434258107e-06,3.501499464371892378e-06,-9.794839967159491678e+00
8.615799991223064668e-06,7.603012541853151441e-06,-9.794848064387636555e+00
2.737748233792901623e-06,7.882037132327178019e-06,-9.794836398868479677e+00
-1.294779864434373412e-06,-6.339520757323173402e-06,-9.794837364842962302e+00
-5.031098632187278250e-06,-2.366098149250636255e-06,-9.794842284897908868e+00
6.191255381448976749e-06,-4.414815073811404627e-06,-9.794842608189611610e+00
-3.785135149868335723e-06,7.359477488424732900e-06,-9.794843818499568755e+00
1.058565141320994767e-07,-7.315118073145702032e-07,-9.794843885479931345e+00
-4.263424968525874965e-06,5.579920239175785780e-07,-9.794838642869850176e+00
-2.774805861376349097e-06,-1.616743829622285649e-06,-9.794841586889093676e+00
-7.385082698649244347e-06,-4.628411416973023413e-07,-9.794846300589357568e+00
-6.331486888134913018e-06,-1.031932279353729970e-06,-9.794825683716364750e+00
9.608459279546504577e-06,3.271500486647850399e-06,-9.794841345663618526e+00
-3.188374267644274199e-06,-1.221619525973061154e-06,-9.794848892352716163e+00
-4.609921662010550983e-07,-5.762063335216607443e-06,-9.794846981173485290e+00
-1.014875230394560346e-05,-6.731412070255573128e-06,-9.794846198805982951e+00
-4.454588993219162020e-06,-4.682692068138899529e-06,-9.794840390667850727e+00
3.091354603339003046e-07,5.443366645368054738e-06,-9.794840307141237545e+00
1.083929654465068212e-06,-1.674471827795907092e-06,-9.794842511277250807e+00
-5.046349446478036043e-06,-1.822489503555626144e-06,-9.794842103876982620e+00
4.061389187945453559e-06,-8.941071126430874132e-06,-9.794846107045069417e+00
1.192079718571936446e-06,-1.737574310109748873e-06,-9.794840765199197108e+00
3.108975421361183210e-06,2.883674590449096829e-06,-9.794843515902069697e+00
5.660858301559166808e-06,9.540256549614109673e-07,-9.794839646889357709e+00
5.110050702744373931e-06,-1.113531289019664621e-05,-9.794838984734868248e+00
8.241147654239744663e-07,2.720439937865087623e-06,-9.794844179608436008e+00
7.348537751491625829e-06,2.380925134601892986e-06,-9.794838410846711696e+00
6.236404250442015756e-06,1.472248199687900970e-06,-9.794835044398169543e+00
-9.590979242513319788e-08,-1.505004452034073640e-06,-9.794847121371583754e+00
1.264601101476792945e-06,1.203122784724982729e-07,-9.794840733655714615e+00
-2.238425587956941606e-06,-1.244331593674964591e-06,-9.794843654284624890e+00
1.111029898886293206e-06,-6.424464757908178583e-06,-9.794842186871756340e+00
-1.248885594114565719e-06,1.749441694090435992e-06,-9.794842941155296856e+00
2.647634209167544143e-07,-3.905764857112444304e-06,-9.794846214448295285e+00
1.005524072903544465e-06,-1.799936268220333781e-06,-9.794845860720300834e+00
-5.984858515160584362e-06,1.325342870595820038e-06,-9.794842628331213774e+00
2.328835912783960632e-06,-1.850476497362970859e-06,-9.794839995487144790e+00
6.707326662281996408e-06,4.908363776411118644e-06,-9.794848874437267483e+00
-4.176902344902772598e-06,2.274627371989650928e-06,-9.794844326541484847e+00
-2.846234812444965494e-06,-6.294726982889082095e-06,-9.794844380270120610e+00
1.231596038743156233e-06,-2.983320217539356119e-06,-9.794840470435257629e+00
-8.602569758218013793e-06,4.000861506385664276e-06,-9.794850459353037664e+00
1.255437799996531384e-06,5.542725252714906829e-06,-9.794839523197012454e+00
6.668094109456135572e-07,-4.592402123390309857e-06,-9.794842702701217263e+00
8.474350386581944393e-07,6.296544985458523291e-06,-9.794846797281582695e+00
-9.002696851427493207e-06,-6.648983312546852751e-06,-9.794843156375442561e+00
-3.565596751438786756e-06,6.033529296673322044e-06,-9.794845587767589734e+00
-1.108128572905010359e-06,-3.104029108599613329e-06,-9.794843088183997182e+00
9.257874340086142830e-06,-4.158528016970342374e-06,-9.794841356582466574e+00
-6.279542379789987470e-08,7.946064872773019719e-06,-9.794845889778555303e+00
3.610366729478832485e-06,-3.592810743226883113e-06,-9.794850009563960569e+00
9.961654160695854087e-06,-1.610806816858543331e-06,-9.794841540881499498e+00
-3.801727470279015906e-07,3.528139295000768758e-06,-9.794847035308702488e+00
5.493660577990922724e-06,1.019595884357232171e-06,-9.794839706529581136e+00
5.764873957083924804e-06,-8.549555087544879017e-06,-9.794841299864408768e+00
4.462276218818138487e-06,7.108728780031490796e-07,-9.794842341871719427e+00
1.398262886693184304e-06,-3.743950450963542014e-06,-9.794846423246555744e+00
-4.558280321584905391e-08,1.748312273517193027e-06,-9.794841707398484587e+00
-1.384285246403418370e-06,-8.115863821368003025e-07,-9.794845516969612476e+00
2.742713886509952574e-07,8.338187277147384967e-06,-9.794844154904955857e+00
-3.679011513749777785e-07,-6.993581835532948590e-06,-9.794844459991061569e+00
-2.179693843843650185e-06,6.618014319789072127e-06,-9.794837517437827046e+00
6.104720721203573637e-06,1.967412911690074709e-06,-9.794846427903223685e+00
4.036337182045705255e-06,-5.659463737089188168e-06,-9.794841061406065919e+00
1.298463587194236179e-06,-5.297456615440869168e-06,-9.794847028706158198e+00
4.707054049278142614e-06,-3.458864224108783026e-06,-9.794842847144842324e+00
-7.375495998730440169e-07,-6.239465171678405746e-06,-9.794836383292182092e+00
-1.738637807433419555e-06,-4.997169799013558898e-06,-9.794846152515413351e+00
4.587810523890976689e-06,7.467289320136695309e-07,-9.794836983050092982e+00
-3.940415120206732157e-06,-3.324947358827246022e-06,-9.794848083852571108e+00
6.836457938581424794e-06,1.538766954452681481e-07,-9.794838995538661663e+00
1.364991052873179372e-07,-2.879654068703461254e-06,-9.794837111342117097e+00
-2.077099066067581991e-06,-2.413775531388377253e-06,-9.794845460322711972e+00
2.599143148755935457e-06,2.866922055716598862e-06,-9.794845571127565265e+00
-1.013901737316602699e-06,1.517462994656285884e-06,-9.794842418443986176e+00
1.758688704511039003e-06,-3.949853106758972874e-06,-9.794839429984021351e+00
3.507627700219969577e-06,-1.213181109862835049e-06,-9.794843308011216720e+00
3.480075558447892386e-07,3.449110838552071374e-06,-9.794836247358105652e+00
9.982746516566291407e-06,-3.623269766918246729e-06,-9.794846292237576080e+00
-1.924371505683298963e-06,1.809196417524653902e-06,-9.794837582249030561e+00
-2.690908251417312706e-06,4.899427847605356611e-06,-9.794845376490915356e+00
3.921515776133761864e-06,-6.466380531546148459e-06,-9.794841650641453512e+00
1.257194903212075922e-06,2.475985024737194777e-06,-9.794841503776188674e+00
-1.885447703246680470e-06,-3.247229989396485383e-06,-9.794840848949954548e+00
-5.332066758811450853e-07,-2.907217081689008265e-06,-9.794842651064469052e+00
2.164807747456379923e-06,8.790876998003397631e-07,-9.794841331704327914e+00
-4.457574569737699597e-07,-4.220301442413381726e-06,-9.794842876968552048e+00
-9.796227672901404752e-06,4.776286306799315766e-06,-9.794838887396336347e+00
-4.236260355227661989e-06,1.712364049492921757e-06,-9.794842190807750981e+00
-3.168861639351364226e-06,6.152978403203802805e-06,-9.794847199366985890e+00
1.913141034819154693e-07,4.799936968920732270e-06,-9.794845828978274938e+00
-1.703232117826415519e-06,-9.013085703873588767e-07,-9.794845617292740059e+00
5.750578159404989870e-06,-2.776537538396616000e-07,-9.794842372860003366e+00
5.490066072023090460e-07,-5.351634850175216953e-06,-9.794839979966921462e+00
7.164273642094126594e-06,-7.103235428770709140e-07,-9.794848590449820591e+00
-2.518318267016792402e-07,-3.774885193376992370e-06,-9.794845638932510923e+00
4.607070171140500543e-06,-5.238153468945076446e-06,-9.794847627277817992e+00
-5.190243156911107748e-06,2.320802453797668483e-06,-9.794837495474455480e+00
2.960874976480488930e-06,4.006476931664710751e-06,-9.794847539316162255e+00
7.220426571592178176e-07,-4.281431543984286129e-06,-9.794836814765531585e+00
-8.312067001010918304e-07,2.477399887869468206e-06,-9.794840337241312866e+00
-7.349218907988798264e-06,2.127245925918238754e-07,-9.794848452604338007e+00
-3.356549100330962653e-06,-1.517593343800353573e-06,-9.794839742885969258e+00
7.442902118989108308e-07,3.416850833097948883e-06,-9.794840719884366109e+00
-2.758041638507308948e-06,3.219245121151888798e-07,-9.794838356581387018e+00
-5.111308974688101857e-06,5.444274362348347038e-06,-9.794839657540441280e+00
1.186824351265845886e-06,2.450240055836732170e-06,-9.794848984138342374e+00
2.904263056675252663e-06,3.720573516921059040e-06,-9.794842621321034670e+00
9.581289156615571147e-06,2.390450717333537515e-06,-9.794849864639438408e+00
2.909857288556917327e-06,7.278059161555940140e-06,-9.794847376348778667e+00
-3.551571503973548413e-06,1.347650890861614804e-06,-9.794842573000435593e+00
4.334042440147356767e-06,3.578825089431072218e-06,-9.794845322137543775e+00
4.465297733993524308e-06,-4.264711815444819554e-06,-9.794844956872930553e+00
-5.025213833685116953e-06,-3.565685720392006729e-06,-9.794843298865377079e+00
8.078357040283310961e-06,1.251134195117352211e-06,-9.794842573263689900e+00
-4.664875343602340409e-06,7.676485553530710724e-06,-9.794847546718543185e+00
1.554459824607827304e-06,-8.446933087142851077e-07,-9.794838400126783640e+00
-8.046951994287011525e-06,4.244225318311339346e-06,-9.794850329998109117e+00
1.067461823212560176e-05,-3.854636260804120714e-06,-9.794840308960884201e+00
3.600330922478577647e-06,4.849866142464505389e-06,-9.794842012122773056e+00
-2.161700101893030049e-06,-4.727793732301542456e-06,-9.794836096809149240e+00
-3.467077343445551921e-06,1.930097744818624548e-06,-9.794845217684319039e+00
-4.411990919707403008e-06,-2.084764700256208187e-06,-9.794844377284331216e+00
4.609914346857601225e-06,-4.048079782734052277e-06,-9.794843773803359355e+00
2.012790039130898773e-06,-8.099488378410749252e-06,-9.794847905904147112e+00
-3.038773650818135516e-06,-1.062714940912869845e-05,-9.794842969312743008e+00
-7.525667530509274280e-07,5.421680259068386661e-06,-9.794846503211021016e+00
-1.939908069997640694e-06,2.320038837845076703e-06,-9.794840205279792045e+00
-1.979216361110508040e-07,-3.309862093671544650e-07,-9.794842520315189205e+00
-1.953726011369243308e-06,-2.708903902415415011e-06,-9.794840938540408715e+00
5.397992427558379770e-06,9.863953592430285670e-07,-9.794838922549635285e+00
1.843938845057958255e-06,-3.253435798080468235e-06,-9.794837277217975924e+00
3.708734030759415169e-06,5.343360242447316341e-06,-9.794844891233953632e+00
3.270362396708903075e-06,3.721686232407803072e-06,-9.794843916348710877e+00
-2.261104828205876845e-06,-2.641443010217937958e-06,-9.794846456024645320e+00
6.641493886829655130e-06,-5.996783839269837007e-06,-9.794830686437608236e+00
-5.308455543677674071e-06,3.289351856669008710e-06,-9.794842714639651504e+00
4.242062292557703028e-06,-2.425563522910942999e-06,-9.794838728331829003e+00
-2.444023230973810494e-06,3.285128757263939834e-06,-9.794841625478943214e+00
-4.261207261596159512e-06,2.880115994214204003e-06,-9.794843171682348526e+00
-3.547361277458505018e-06,1.714510267690806118e-06,-9.794847938187366765e+00
7.063962016097974508e-06,-5.071523791989686075e-07,-9.794838803502306845e+00
1.537136500025477480e-05,3.262118652379602869e-06,-9.794844198472109298e+00
3.756409653677868096e-06,-1.760945081322754598e-06,-9.794840454914131911e+00
1.287621412262800361e-06,1.151902493246251300e-06,-9.794842390841402846e+00
1.403087942400245777e-06,5.063415600463971965e-06,-9.794841342779116999e+00
-1.460698312163456674e-06,-1.877895473162095468e-06,-9.794840805677939244e+00
3.422693137684990306e-06,-1.056049555761710270e-06,-9.794837312999247203e+00
3.178276373916870259e-06,4.225289235459421389e-06,-9.794844143998769681e+00
-4.938174915986979898e-06,-1.101518304368899864e-06,-9.794845609679759590e+00
-4.804961897373775211e-06,6.272970394348243919e-06,-9.794836764326568357e+00
-1.653402236126689004e-06,2.868416873653046777e-06,-9.794845365715259433e+00
-1.412693700811477529e-08,1.762956214046853293e-06,-9.794842985283358061e+00
-3.154156286940521928e-06,1.709564617571005433e-06,-9.794846742880588764e+00
5.655949480516767653e-07,-3.236420929236281588e-06,-9.794846276420036801e+00
1.827885293348294670e-06,-1.001470235548210933e-06,-9.794843074995730703e+00
-3.618327466784190774e-06,3.754323599958928908e-06,-9.794849158532588973e+00
-1.225158467336722322e-07,2.270916949547135009e-07,-9.794842500253027495e+00
4.594518461753722699e-06,-1.547278679841552480e-06,-9.794842550791322822e+00
-1.352543186883133415e-05,3.014025884094434587e-06,-9.794843971513072844e+00
-6.692902468291542775e-06,-2.376809702256081873e-06,-9.794837432822482981e+00
-4.909417948310487813e-06,3.416057083621787045e-06,-9.794843414887669297e+00
-4.650131024889047951e-06,3.114292895686028649e-06,-9.794844622711238458e+00
2.449244770526196956e-06,4.534705617630010733e-06,-9.794844610958758579e+00
-1.840696193526672665e-06,3.452111419450128104e-07,-9.794844008973866423e+00
3.541986625816376926e-06,-2.845153234842865401e-06,-9.794846372583272398e+00
8.441900525778658026e-07,-1.421333756626893639e-06,-9.794841796053272986e+00
-8.002958806231251575e-07,2.258583980647682238e-06,-9.794849619510069161e+00
-2.816626934253687994e-06,-5.790977696247349395e-06,-9.794844879736494647e+00
-7.593002125856856792e-06,-4.013423143916961626e-06,-9.794848051618519236e+00
-2.518750103133663786e-06,3.501479970737662182e-06,-9.794847415873668695e+00
2.712921546219591934e-06,-3.750682314216382132e-06,-9.794842305929140736e+00
8.758366378232467007e-06,4.405048812824665137e-07,-9.794838520574547402e+00
2.099474191591877032e-06,-6.714787269288230856e-06,-9.794843819577803146e+00
2.878336191988561702e-06,-4.968942968368843452e-07,-9.794847850009007928e+00
-1.664182490155151762e-06,3.195569105440113558e-07,-9.794839440295294963e+00
1.266255048332923382e-06,1.142331692004666382e-05,-9.794835169395982533e+00
-7.595033118457723248e-06,-5.999871381872245927e-06,-9.794845031337249708e+00
